order_item_id,order_id,product_id,quantity_ordered,unit_price,total_amount
ceb8dd6f-e7f4-4e01-bf06-7fed63d30f71,3b2d3d3e-637d-40da-82a4-5378b1901cb0,fe0d2026-49f4-49be-9897-9aa114ba4866,15,413,28935
77858933-c9c7-425e-9205-be6f5c64ca11,116edcca-0bcf-4740-a648-c0cee782c730,362118a4-38dc-4f45-84f9-4ca162324e47,12,755,17701
ab3fd8ed-5516-478a-8ae4-f283f4f64c02,76e8631e-fe2a-4c08-b5d0-a0c7e72223c0,59c3c831-bcc7-41ee-b9d0-41bcacc71605,13,465,24578
3126b0cc-9745-4b60-bcc5-102e78664ade,11efd5fc-f3a6-441b-82bf-b368fd20b902,e781fcb3-2c33-4944-9977-af2b7967522f,15,960,20336
cdb0878c-d878-401b-b266-1df4ecbfdc01,f2bd3946-cda8-49e3-a7c1-22d249d8f759,c43298de-5e1d-43a8-822c-f826de21e37c,23,1435,19943
f5119db8-3fa0-4fdf-9ec5-95978c4398d1,52e3e59f-97cb-4ec7-8088-686cec35f060,50dcee5c-0c52-4f91-9591-60e3f624976a,3,1139,29054
13274bc7-4393-49a5-9f44-427ca975cefb,5881e537-ec43-4430-b214-1437ded552b6,c8470575-7e60-4649-a188-30b0c2746a3d,25,1434,28054
593ef552-2103-4c75-bb84-b3d5b4be5c84,f0decf9e-0b2a-4edf-ac36-f0645633d5d5,bd7af93e-6df0-4b44-bc69-bb7f0c90fe2c,10,1030,42780
92766a0c-8af8-4b50-bdae-08bcccfdeeb9,d39677ac-dfc9-47b8-8a2e-b2535f31c254,44b0cd0d-3f56-4ddc-b384-e53e1818a0eb,25,586,19663
981f788b-5003-4ce4-acc9-3439906554fc,f028ed27-b534-461f-bf7d-e793b73de94d,0bad7aba-3946-4fd5-bcd2-14675065701b,24,367,19644
41d5a91c-bb97-4d23-82cc-e548fbe0dce0,b7360b59-af8a-44d2-b695-6702f7f26024,7156017e-3ca5-4019-9647-f5529a4d7a3b,23,837,13953
9f68e863-d289-4e5c-8626-11dc4abb89be,617f17ac-aaa1-4386-a94a-ae52de141e0b,08395df1-5fb0-43aa-a966-84a0a9859029,17,1131,25200
418ca3f4-789b-45f2-8c85-a1ec30449d6d,e666231e-c15d-4e5a-b94f-256bb2b13bb3,ebaac379-e4a3-4a10-ae41-631e91879b0e,15,366,8501
5ba32185-b561-4e29-86cf-20eef8e217e0,1c8de9a3-3fc1-4ca3-abd1-5074ca0cad44,ff2bafdc-b057-4435-b6c6-6699d1df5cbf,25,757,21493
ba814cac-524d-449c-bd78-0dfa9929d72b,6e98ea9e-cc34-47d7-b65c-64b7b75fd1ec,c19fecf4-89e4-4295-91b8-801acb2b8697,20,714,7986
d2f85034-78a9-4048-b76c-d14284c0812f,e4bce0ce-a475-4f81-beb0-803b5e2dd1fc,a6be6d92-adcb-4381-8eb4-fa8dabd8d80c,10,1099,2140
e66613de-7301-4c04-8588-829eda82e62b,70f99f4b-4ced-4817-941a-6210630c3dbb,a5c52580-0459-438d-a255-4379f4cb6511,2,1445,20281
fc8f0b55-90ae-4a1c-b8ee-d80b730fed98,de759d46-a641-4fff-8140-4984b9ac54f3,061eeaed-0fe9-4691-b252-ca27fd34d44a,8,1183,45846
7f9ee465-0ab7-48f2-9690-8ee053f0490b,e62d95b4-a678-45f0-987a-0ceb0a0c7b8a,72ec09ce-9742-4923-8fec-e0a39185b4a1,24,822,48730
1b89b7e2-4777-46bf-a394-b08f5be90125,8d15775c-2fe1-471e-9e87-0126db0716eb,2a342645-0e8f-45e2-9f13-08e4aaa09bc3,4,314,28519
45cd9617-363e-4c48-9dbd-665438d5e117,73d8482d-1a99-429f-9c2e-8603e5666f87,52a5a857-427e-4be1-aa79-dab8df0be444,25,368,15550
7f3f2f35-efb8-4061-ac50-20231775a7df,34cb7f87-05b8-4707-81af-84f687deec9e,fbab0d02-8576-4fa9-a9ac-de1a5caf4415,20,566,11393
bd636731-1a5a-4b97-bc49-8e5ff48be694,a5715b66-4d37-48ed-a6af-cbf8ee5b24db,46825cf1-9c9d-4720-bdcd-409ca2cd7482,10,828,19550
89a24405-f1a8-4ec4-a69a-fdd2c9a94cfc,f015f0f0-ce0a-45b1-8712-e2eb5d94de37,453af39f-703e-4711-8c08-de778ce0dfa4,22,974,5285
95111787-26ca-45ea-af26-67720629a2a5,77fca3da-81db-4751-9c48-0fb6eb56b638,921709f6-a246-427b-b24f-3cba9c1cb9ca,13,934,32768
44c932e0-9bfa-4182-be0b-9bc0d8df8d60,01e94f5a-be8a-470e-b333-cab7bedf02b3,c852d88b-d99b-4117-9cc4-70d8ceea2a06,18,322,29567
adfa7902-41df-438c-a59d-dab64048bab9,7d55a5f0-cee9-4bde-af30-d448ff53c495,9f86874f-8f72-4c2a-9f25-694090a22dc2,13,1082,24982
631fa214-c5b9-4635-a598-94d42c0d8aa6,227f3092-05ae-4528-870b-fc7bb45fabdb,0f8523d1-94c8-4914-bce6-0b7d4bd7ef50,15,483,48054
5abce8b7-a7fd-4ffd-81f1-4e13ee91cea4,260b16f3-d81d-4501-80f9-42882df9f9be,01aab295-ed08-47c6-bd09-e23b1d318a15,8,496,49843
6661cdc6-bd90-4691-9ffa-69e312bfa517,ca0adf94-0853-4df2-aef9-9388ac404134,97666f31-a254-4d08-a75f-7056d3cd0b2a,15,1104,25079
045b74e9-af7e-41ed-bc2d-75403e76020a,a5451edc-26de-4850-8e68-e3cdbb01f445,eaa8ec6a-924e-45b2-90f0-ae1a6c498e1f,17,665,43234
668a22f2-5f52-4c64-94f0-dfb5f22e4015,a35408d6-7c29-4003-8ec3-fb0a6700120d,30d1adae-dadf-4bf9-944b-9ba6f1df4f33,13,882,5462
07d85a2f-fff8-406e-86a9-e5f43bbfe041,d8cf2530-4070-4d19-844c-104fb7d897bf,55b28fc5-40bd-42a1-80cc-06f9eda39687,9,1316,21526
6bad8c92-2e3c-4e26-8e9a-c26d4a95407d,0fcbce36-d7b6-40e3-9d47-63a1705657a5,811fcb76-6007-4936-877c-091f2eb1a2c9,3,800,40811
5b26efb2-2dde-478e-bf4e-df7f5b8d2310,f7ba96b1-99b3-4f41-9ae7-67370b568ea7,1cda7aa3-00c5-4c22-9d35-517beb3e5ad3,25,841,37697
a1bfef2d-86c9-4edd-9c88-f7ca881f065a,41f8c37f-52a6-45bd-b4fb-7a0d9d0432d2,ddfbbeb5-be9c-4840-9934-2256f05dc962,4,1341,19077
48625626-a0ea-471d-95b4-d7afbbdc2642,525c735a-d0ec-4571-ad52-c8b03909f587,6c073040-184f-4af8-93ff-ce49e1ac730c,25,491,45810
997fb007-331e-446c-89cb-ce5fd3388148,bf8dc814-3969-4f8a-a9a0-48659d1b3ecc,7a8954b8-2ebf-4a65-816e-2bd849067bbb,19,1113,10000
7d6a69d3-c6c4-4a8b-9fa6-094f806b87ed,e8bf28cb-0da4-4b38-943c-5ad69ea93a15,e25dd779-21a3-45a5-bfd6-18f39c56524b,18,417,8986
9a97bdf8-a912-44d4-bbcb-f98bfbd8f7de,7b560b8e-cd87-4e6f-b79c-8831cd4dc829,92d0aeb0-7abd-4cb2-9eca-e57db7ee284b,13,363,41547
32e340b1-73eb-4d9b-b30d-460c233b9c57,c791e959-1482-48e0-af8c-8cf2dc8f3ad7,bd4ffd16-8582-41a9-8b94-bfbac6ef8ac4,10,1474,27400
dea011b2-767b-4d92-a29e-43dbc52343e2,3b2ab5a8-609e-4ee9-ae76-501d021aec95,00443eeb-6d96-4841-97db-6bcf797f80e5,21,904,950
534275f4-6534-4b1e-ba63-7eddbdd0a7d7,f47a06aa-1dc4-492e-967f-03e5266d4898,6058d784-7b9c-4178-9a74-ccc2801644ec,6,1301,646
af7e40d2-f015-4298-8d3b-ed2009dc635f,67b65729-cd92-42b9-855c-02c120bd286f,8a1352c8-fda3-4b11-af5c-526be3d89fad,24,753,33675
3bda157d-a811-44d3-8b4b-14d4555b439f,ecc026e2-9d06-4db7-ade2-be5887f8c8b3,d83fd67d-5620-422e-8401-2b24c7956960,7,1356,26207
750e3fa0-7f94-465c-b618-8e2ca8b20de4,759905ea-8e43-4f10-88ec-5a08ddbd9be5,2e78c587-5841-44d1-8606-5981a5dafa84,11,1076,30136
16375457-0e29-4bb2-8eca-19f8aed026f7,9e0dd58e-dbfd-40c2-b8f7-7c98bae8efef,f33d9d72-2f33-49ae-8dea-6a8f35caddc0,25,993,11965
0da6fd8d-b9c0-4619-81af-a2e209c7732c,519d3ef5-bc7e-444b-aeb7-e6870f95f88c,a4cab28e-3dfc-47e2-b66c-57903fd6d9aa,1,1077,12391
1cbf4726-e3ef-4091-9eba-18d6f3f3ebb3,a565d0c2-002d-4cfb-b024-f64c50f63781,5032b0cf-c417-4b1f-8bf9-c9b8d69bb25c,2,1178,3494
f74dfec2-3a37-4566-a02c-324ce4bfa94a,2578fd1a-0eb0-4412-b7b5-613aceb54011,3391b544-7275-41c7-8f6b-77c97fa735c1,11,1136,20160
a63fc2e1-03ec-4547-b7bb-eba21927b5b8,e940a77c-e256-469d-8fe4-7a63208bff09,fee7fd23-cc24-496c-9570-3f26894e5d8a,12,300,22116
b141c938-70e3-4b31-8ce9-720f31577cb4,d9f504f8-6456-4717-abdf-085a8cda5a64,d0490aca-06f1-405e-b67b-40bf5cda7b79,4,761,13024
48954337-a4e2-4336-8dd7-b6da4ec89e9f,f0c0633f-5966-437c-ab49-f437dd17ec82,84b587fc-3b08-4146-bee8-09dd3f9caa58,17,1240,22611
c1793461-043e-452c-abe0-31def857615d,863337df-fd89-4fd7-97b1-ccb4f4b7f34e,49d901b3-adb3-4cb8-8e9c-4ec67fe43b67,19,989,12259
5382fc37-2d9c-45a0-b6c8-86829d93a217,384e44ff-1ef9-4f4e-8e58-5e9602d3c9f7,b282e338-ea4c-4084-a546-d7d9df6f0cdb,1,1401,37042
71200714-d419-44b5-b1a3-152ea3299cae,33b5986c-5e89-4664-b043-b5f921f33a65,c7d55e40-c86d-447b-b21f-f7ae2d6a7b12,17,834,13953
63ffbfd7-13f9-4a77-9209-3ac5ff948407,877f0387-1f85-4bd8-9929-136adba24d2f,0c53a592-1cb6-4d00-b514-030727a48db9,12,445,13852
7727e247-3383-44c7-9b2e-9b80e8f47f2b,be52d0b1-028f-4a47-919b-09e222142f66,bb5ce888-6dac-428a-9d62-90bc58ebc2e3,11,543,19983
f77b5184-d98b-4f61-8084-3c9044b87b7b,986adb62-28a8-45d0-ac04-c1572d67c4c2,459f36a4-3a87-459a-b6dd-a3f507aca5e9,13,1297,29329
e628a71f-e685-45a4-9254-e6a869999fff,389ec7d5-0fdf-4db3-911b-5a4c4f9ecbb3,85dd7069-ef30-4b87-b335-67ee19f49a23,11,1022,16521
839c0c80-5f0a-4964-bd73-0b7d94c43745,5cc28432-1d43-4d89-b358-96a1c9f207bb,daace455-97b3-4f33-9448-a74796993e03,15,1048,346
41b1172b-244f-4ed0-8e82-1fa8bfd4a98e,e60e9982-4974-49bc-b8db-eea3e90a9014,9e37e12c-2a0b-445f-8a35-32d708ae2181,18,1103,14002
2f0cb7ce-2669-491a-a398-dd06d7638a5d,261ee3ea-b0f8-4cc3-a4dd-f3b681a39168,7a79791b-61f6-4803-8952-4c70dd2dd8af,10,1401,30847
99c37bb4-af14-4931-84c6-dad4a92fe0ab,6eeced6b-857a-43f7-a468-a1ce22cc0ba2,62b0aa84-7d15-40b5-8f9b-eb463fc1a2e5,13,342,25801
f5177bf2-4b15-492d-a513-767c4ee96a21,9f8393a3-e627-4dc2-969f-313fe76ee527,bf03bc15-fde9-4dd2-9d96-3b5afe016f0e,11,535,15068
d788a52f-b112-4149-9ad2-8442f2f3de33,62b7b556-7a85-483c-8ca1-dd84fdc6a484,635eed26-a375-43d9-9ff7-c7bd4c1170b0,12,1479,4394
75562a19-9729-47f4-ba4a-925215743e37,9c91b5e4-d615-48a3-b4a4-352ad775ac4e,fec12b92-db46-4895-884d-d7c05922c1e0,15,953,9012
8f553156-6ee4-4475-9548-f021e677ef1f,08c460cb-d175-4b82-a062-930f32cc10c8,9b7c552b-ce58-4c78-8753-2c74c3596f91,17,529,28133
08fea95b-7751-4865-8551-95846944a7b5,58b17931-61b3-4847-b650-cc33a7715cfe,5e46c870-9569-4f24-908b-e64cc3b146cb,14,1215,24492
613a2c35-1b7e-4fc9-9efd-e63926829567,fb2663f6-8df9-4a14-990d-4a41cc556003,47eb50c6-5a5f-421e-8678-fafafd7b2318,20,538,34859
e7deabf7-2d4b-4006-ad55-66572f099582,ec797d42-492d-4959-9b64-5fb8347ba63e,332a5dc4-da63-46a2-96b1-a0f262d0c675,1,406,19088
ceaa498f-9de8-4671-b7e1-115e07363147,2035ff36-9850-4506-b947-42bc603ee3be,ad534021-079d-440b-9cb6-3a473b975526,25,363,43244
d03393db-08a2-45ed-b236-6984dac61a6b,c3fca079-3960-4072-af39-be40eb032034,8a2eb42b-1a62-4c39-bb5c-8251624ac703,23,699,28669
bf699fd7-c52b-4d6a-8a57-ae101e2e6039,11d1f58e-d1b4-47e8-8e98-6932825aa966,e007f1d4-f21f-4440-95a5-fd0ff11cb3a9,4,492,47758
18825d99-5c2b-45e0-b95c-6401f6a64fc4,0531eb59-c76a-4203-be22-fef1c165e3fb,48ca3a5f-c6a6-4d7c-b150-4aeeb4d82565,13,975,39198
9aad4ac5-a4fd-4e33-917a-af4a3e33e091,8c98c83a-2df4-4828-861e-57038203d7b9,0e1d0993-bb5e-4934-9b0f-e95b20b44b51,16,794,5524
a60d3046-d570-4653-adea-e4b63033361a,8ec371c5-83fa-4059-8611-59bc7eaef29f,2bf4f972-335f-4b4f-8658-edf910043281,19,1272,24077
e20135e7-be78-4b29-af34-59f84da10fd1,53f696c1-2110-474f-a81a-18230754badc,e35dc080-92dc-4355-8595-2b3dbe5fc25a,12,1410,32126
fa5259bd-f26c-42b6-b4f3-85691975a427,2bcc0faf-66ad-439f-9c64-d07b15720db0,c8f4c60b-7647-43a2-bdb9-05ed0d56e986,20,1167,17203
a543505c-2ae7-4853-85fa-ab0dc2b714c7,e88bda87-2c5a-456c-98c8-252278daa522,4b3c82c1-8763-495a-a133-f51d69a87e60,22,937,45685
4f514faa-365a-47f2-ad2e-3f7b82881847,557efba4-aa7d-4560-a59e-456e55ecfa33,8108663e-a09d-4eeb-8c36-f9ba9e0692f5,7,1197,3231
f2a1382d-2094-4062-8971-abd5404bf2a6,aff4457e-e36b-44c6-86d0-a979b7e7f0a6,85ab4d69-3b6f-40b8-8944-b3608317a9c4,10,1109,5554
ac3d9809-b54d-47ee-9c18-8710c736d398,e70a7e0c-56cd-4da4-a6aa-9bcee00da43c,a1fa252c-a5c2-4cec-8dd5-9f6a0822bee3,18,307,32081
3a66c516-ebbf-4b8f-b457-d27cb87daef7,a24638e5-b7d8-4518-9326-16ff966b6946,9f3a1fe3-8865-49b4-aef3-5014a1e565fe,25,1497,14310
e8187e50-f3d9-4e8a-991f-3ccb850d94b3,b434438a-89e6-4cde-b37d-ce1208a7bc95,c3512ffe-e763-4c77-abe3-7b1f81340dad,6,1113,8373
4425aae7-1b09-4c24-a23c-7f518cbb6f95,e839d6b1-d12d-4667-b849-cf9c9e609c1e,09f661eb-cf8c-489a-be28-d8115f13514d,17,652,23018
f97286eb-a926-4e15-90b4-119fedf75eda,9de7f419-8ddf-4b5a-b107-524547ac9d6c,fd8e7802-e65f-4116-94e4-b57fb3739866,14,1341,11184
dadef9cc-f5cd-4332-a941-7608287cd117,a2f49a99-2561-49a1-a92d-989e5ea7bc85,2c570db7-218a-4470-be5d-335f816e8bb0,9,437,33097
4f0fb1c5-0011-45aa-ab67-83f381f41f8d,19d07a6b-879e-46b2-9265-6477b52148b1,a891fa8b-1c32-4f7c-9bf3-7fec9a5a0012,10,1167,49359
15651915-d507-431e-860a-6c551e96c081,8399b87d-1446-4ff7-8116-10d98237ef03,3c2bbada-7c9d-44c9-a0c5-3d84baa93cbf,12,1200,12265
59c9faa0-8fc5-4119-b0b3-ddfae9598a3b,a2dd159d-ac6b-4912-8798-8ad7c73bdb15,63a2391d-c9de-4306-8a14-b7e2c05352a1,19,696,8067
0484a0f1-229d-4af3-b977-fac354c5c9a2,53208217-4b2a-480e-b142-ffcf01401f9c,6c880822-f014-4a86-b038-2c21a9cada4e,9,1497,27567
027f3bf7-d6b1-4239-bc6d-6fc2efea2431,0d9e3464-18fa-4828-936f-319d2bfedc3c,3234bb76-22b3-48dd-ae05-cf09bf2e710d,23,1205,13964
81ccbb43-d6c4-47c6-9a05-f4a9812c7d28,6b6af829-551c-4c36-97c7-669f432b80d3,e6c514d5-70b0-4e7b-8f01-c03166e0a293,14,1148,11605
4dbae6e6-308e-4553-a4e8-2664dd65b74e,ba156039-223b-421b-87bd-295e8171223b,fcd7a62f-eabc-4ec8-bbdf-c43c7f94d609,11,957,4101
f8de467a-1e9e-4839-9bfa-1977931b54f4,0e9a41ea-a95e-4dbf-906c-6958f74844f2,299321a1-73fa-49f0-8029-9d19f6a109c4,13,954,16937
40b536ac-c48f-4a7d-b070-abc3217a6174,d93ec905-e58f-4082-b6c6-d0a56853a1c7,7d815494-4ba5-4ce5-a5da-9c525f87d2ed,19,753,23880
7f3fd084-f981-4418-8fc0-f584663e043e,8ca1467a-01f1-42a2-afd1-b31457eb08d6,6dea7c74-957f-4ab3-8948-7f8252bf7bfc,6,628,27189
a717b616-8b3f-495f-9b13-33f6b0b7c9a4,ec0179ab-cae7-4e10-b50c-01524924e4f3,234d5b95-5419-4fe8-a761-0bbe27a8c5a7,23,853,12184
abfd9e18-99ec-4870-87dc-f97f2ea214c6,24434422-d37c-4b81-a735-2671e29081a1,00f03c66-1c03-45c0-a0a2-c2956c85f07c,23,872,11749
1742d41e-e5dd-477b-8e2a-089d1e767175,8e5cbb6e-d6a2-4308-81d0-14b6196f22c8,ed233131-9617-475f-b6f7-34ffd5b8e535,18,760,14611
c729555b-4b67-4fd7-9f9b-444e65b8c850,9434001a-82d9-48d4-adcf-841e0819e47d,9ca972e1-d85b-4833-966b-eef026bdc2e7,12,407,1519
3030fdc8-35c9-4d3e-97b7-59e21e9fde00,87b43018-741d-4b58-8307-6f8a2b9d0268,2ccf2d68-15ba-47e4-bd81-3782219b9017,2,1183,7747
559f6222-63bf-498a-b8c4-441441fb205c,a39f7112-6050-4f72-b07e-7ecbcd044c83,a26a49f8-d19e-4ea9-934b-71048afb4bc5,1,391,7270
4ea043de-1719-4658-a536-300d947c4853,7799dddc-667e-4df4-91e5-ae718a58d8ed,cc055ed4-1cdc-4918-82d3-81db72a445f7,13,1187,36441
9edcbd4d-7157-4ca9-bb13-659c85ab6b05,f9320bec-d44f-4463-b623-c203618e958a,c83d8794-9158-4a9c-a951-adae2f600ee3,25,1497,14124
a7655832-b1d2-4773-adc3-91401e3f6292,8988b4e4-50be-4392-8242-60704f70ca7b,abb279dd-8272-40f8-9389-2c1dda96663f,24,1390,23974
4990ec5a-28a1-456d-9aa9-2a9cc5c0d685,eb9be67a-96c0-4dba-9035-d2069b6a7cd6,06e1eca2-baf4-436d-9bb3-ca1067fbf74a,7,693,4100
66dbc5c4-ca14-4899-a9ad-d299bc8fa324,acd81be6-ae0b-4867-8741-3711e934da89,644c0e1d-38f1-4a4a-805a-77ee79d424a4,4,317,33820
17047ed3-543f-4390-9cf8-7064f4972b46,58a65013-e701-4ca0-95a8-45b00a58ee9a,6d1dbb57-185b-4c3e-b69f-9b3dfbce75eb,6,913,5907
d817946b-5918-4edb-a05d-a90c10fbb322,8a5d65a2-f7f8-42ad-a116-b62c93c81378,0a7c4461-c7bf-4603-8c44-a93470a43ef2,5,333,41922
cd35b361-93b5-48eb-9586-83cbec06380e,59522dd5-1f4f-4c33-94d6-34598bbbdc77,3b015901-5558-4ddb-a5b2-42f4c012a504,18,415,49075
bdc47d89-05be-4c30-b912-9f500589ebe1,72c0fb23-be12-4968-9f0b-6b9253bf24a6,7e947b6e-0938-44a5-b88d-1387509d165d,2,992,5141
d2949e9f-683b-4783-a517-280701861273,401f2fdd-1fbe-4f0a-b74a-40c0b8573c28,08ee09bb-4472-4a01-abf1-a27ec5442645,20,715,41230
1c334879-c3b9-49ed-a03a-058ab32f23c8,4bfdff2b-03c8-4a19-8810-c2e9012257f0,5c9c4054-197f-4e45-a755-90ee92576694,11,807,2062
dfaf7e5a-ac51-4e8d-8c6f-9aa77721b90e,23a8fdc0-554d-41a9-9260-74a87628d7a2,d163800a-121f-4922-a4da-7d269f6a17c8,10,817,5898
a3516901-af1e-427e-a7a0-9b40e42aaa8a,91f9e14f-f51c-4f32-9c3d-d56543809f5a,8f593b7b-2102-4939-9390-6516a05147ff,23,305,49744
daace885-8213-41d4-ab4b-4cbd068f8523,35d127cc-150b-4ceb-aa63-e16f5e3b5608,fab62ba4-9ced-4394-ab17-931f7fc50b7d,17,1461,538
036bb497-deac-4376-9647-63bc55911623,7784f352-9ba9-4462-b2c3-1a1d426501d0,98edc652-44a7-486e-a32a-587d079ac89b,19,391,27917
c6850e52-9d00-425c-ad3f-e2c858b896eb,09b653d4-4637-4e16-95e0-09166ca51536,0e07caac-f002-4d92-ace1-842811e08f77,8,561,13253
807a88c0-3892-4d4b-bd77-b556eb7b6886,21c4b9af-ea67-44d6-a3ac-cb7617333860,40eb2a2c-e073-4244-814d-f98d46b1978e,5,1293,25199
7563a699-725e-4cd6-9ac9-cbab67c7b315,1a1e7a02-eb8f-4347-a36d-4efb5ec54349,c7d55e40-c86d-447b-b21f-f7ae2d6a7b12,5,860,1895
f2f90b0f-308a-4207-9ca6-53634327054b,826197fa-a1e1-41cc-98c4-37d6509d017d,44edf2f5-10cb-453f-91b4-e858f7fee81d,23,644,46699
54b2170b-9f4a-4fc3-ae1e-0c5fb455dbaf,2b90700d-787c-4787-8f1c-c106fed309c1,10ccbfaf-381a-48f9-88e1-8520bc0f0566,15,863,44104
82e7c8ca-baa1-4b77-8d21-c318076b16dd,35132f9a-7e15-46d8-834e-13f94e49189b,505e2975-510c-4072-94ed-1372628218e9,24,906,39139
6b19a99e-8b45-482b-8b8b-5ceb367b6e72,54120852-4391-4374-a48d-a0d406c46223,453af39f-703e-4711-8c08-de778ce0dfa4,8,1305,10883
d105c8c2-dad3-4cde-9b3b-5ca661a397d2,53b39a33-de40-4be0-8260-7f711ff927ab,5b3c28fd-acdd-4855-826b-1beb6afd36b1,25,755,28343
f4d6295b-acb7-41f4-9110-279b24595717,6213b5e3-43fb-47e2-ad8c-634e50ba34f7,f4c56a24-f888-49f1-842e-81955aa9b3d0,12,932,32002
4a1be8cd-dfa0-429a-b254-b0ebae9e92a7,65418902-888f-40ad-9252-3531322de6f2,318d405a-4b64-4c7d-80b4-c37be36bcc8c,21,1197,2981
95aefeb2-4b76-486b-8e08-a706191227df,3b609c59-2e9c-43bd-a0b1-d344cc113feb,f71c0fd3-0857-48d2-93d5-d8d0a74c8e53,13,522,20702
904b2c33-0812-4939-8fec-aef1734bfc3f,d3b25954-ccc9-4723-aecd-397bc3b9f826,7df6389f-6018-4e80-9582-19983a5e757b,21,1327,26665
47510160-49ee-4eef-afe7-4faa999fdd2d,c3bd1eda-c64a-4537-9fb1-588a637aa4a8,3a1ae39f-2233-49a6-a365-f151a510e449,16,457,39691
c1606bf5-3827-49a7-8fac-33f752a18b0f,80acd304-91d6-44ba-85aa-a43a9991cd4a,e34d234b-91c4-49e8-9df9-e067ae46f8bd,23,805,6529
081431f6-75e9-4be5-bcd1-6caf8d66a665,ff200a60-d1cb-4553-97de-2d32daf20e74,8540ecb7-b0f9-4a33-b2cc-decb9e1ebf28,2,639,40310
3baa1a8a-4e16-4b33-8b22-3190f41cd7fa,88f8c630-2747-4714-a294-2f4549c1141a,99c5203f-d721-477d-8345-ba467638f896,6,931,17847
55e66bb2-06d3-4718-b9f6-1067af010919,da90264f-de8a-48e7-8303-856e7c4da9ec,e4a738a9-a8ee-41cd-b5a8-da947ed39b5a,25,810,33389
ce5480cf-eaec-4424-a561-c407babec4bf,2adf1cc9-4bc1-445d-bc32-3c416a48617d,0e4f72ff-3680-4215-878c-bffcbac61dd2,16,307,700
0fe3e8a1-32a4-42e2-9c05-30fea43d11a9,32b0020b-5051-4a1c-91c8-30b67688e7c2,523bb788-cf9e-4bbd-a3bc-a523d5c286f1,1,1396,38564
18215b90-df46-48b3-85ed-41cdf40dc639,d6b28889-1605-4b4e-aa13-ad4901dbbf45,e04911e8-9b41-46a2-b6c5-18e58e4794b0,14,801,13362
865e2906-be62-4fae-9488-824e4072c42f,d994b4f2-f63e-418c-a235-bac98e6a81d6,46825cf1-9c9d-4720-bdcd-409ca2cd7482,11,921,8277
8ad85614-4eb5-47b2-8f2e-44b48cc1f5bb,fee52a07-1c19-4bb1-9d83-0a471348dc22,37b7320e-6bc2-4a3f-b16a-961787d02273,12,1280,22137
7695ade2-fc27-4189-a4b9-771b973b5060,d4100907-c75f-4b3d-b0e2-b5f049b6f095,d5335b76-bdcb-4194-b0dc-ff27890c00a4,15,378,3020
f6845c3f-8730-4009-9cd7-101bed7cfd4c,0c4999c1-5d49-4322-b6a2-e90e493876ae,3c346e5e-29fa-408e-9585-da08a8e5d425,8,1074,17471
29166e7f-ef41-4a6a-b016-364ca346505f,b9c20506-be7c-4bde-b1a5-0d36c11cb377,6dfc31a6-d7fb-46e7-9fdd-643bf0fd0f64,22,800,17409
4985dee1-9479-43a0-a599-99a5a1770c29,965e476f-358e-4834-8e32-7c6a94320a61,fa691866-1815-496f-a5f8-348fb2cb7fe9,17,967,39016
f4a5ca34-becf-451c-8fae-adb100a6ba59,b1215267-3cc4-4e33-8f3b-b84989ab4ed0,47e9beca-5789-49a1-91e6-621417dd1441,18,664,14389
07f33c0c-5d76-4d8a-ae57-726a41fdf4fc,7dfe3ec8-773f-4540-8a36-69d42263d80c,6868a730-92d1-4c68-9a39-a5fe92802b31,9,768,47603
5d277099-361d-482a-908b-94350a142a7e,1e1c5304-0531-4ddf-97f8-b648b33a43fa,3d813d91-6729-4f91-8e34-ab426b1d4698,6,357,20213
5bb03d3c-1f62-45de-8240-3f174209d457,c76b107d-17ce-4e5f-b652-add326f050f0,413dc18d-06ad-4916-8a1b-88d4f7847715,9,1377,18012
6d7927da-6788-4732-90dc-d32bfee68b0a,37e475f5-fd2f-46c6-8b9e-6d4e4c8b5cf7,bed23890-ab04-43d2-8797-fa2275a778f3,22,851,13694
52b19c9d-06ba-461f-8bb4-4aced6a4766c,203ceaba-3a19-45c0-b783-89590a507f3e,d6c3a328-8080-4bdd-8ae2-4d31a09e17d6,18,1370,39218
a9433b59-f898-47ec-b3e7-06abf40bfbe2,90ae3e23-1583-400d-8a57-0930028e05e6,67a9b837-6660-45da-b3af-952358516489,18,1045,27741
a7ae22bb-2771-4f64-95ec-4d378a16d9a2,6f244f8f-f94c-4eb6-bc5f-44e431731a6b,88f701a3-c3af-4df8-b774-a5adfed747d9,9,1336,7201
ef053218-562c-4f5f-ae11-82b547754974,d3818913-4ba3-433a-bf1f-d758d97cf721,44ee3bcc-11a8-4454-8e7e-6520ff076020,14,1449,19128
e213e7b7-dec6-4d88-8006-2922a2f1c463,33991ea1-b26e-4e1f-b2bd-65d830f08331,572bb7e0-abf9-41d3-802d-3112cd5bd629,16,430,18248
c37d307a-c6e4-49f9-9d54-78c624dea602,f5ace05f-029f-41dd-946d-de170fff6444,9e904833-3f90-4728-ad1e-9aacdd48ee60,13,395,48533
93767cb1-712c-4ac5-903b-ccfb04c6f8af,fcef6ec7-87f3-4ff6-97af-c5c54d9f0296,42bb8bd5-2c3a-4eff-9776-966f463145aa,8,1485,15684
75069920-cf4b-49bc-89df-8dac387be9fe,ab971a97-fe37-467b-ba53-109690d8659c,8d43c8b7-8418-49de-80ec-b895bfe4f6aa,20,1129,7840
